NGCNGC/IC;MES-cat;RightAsc.(2000);0;Decl.(2000);0
NGC4824;0;12;56;27;25
NGC4825;0;12;57;-13;39
NGC4826;MES64;12;56;21;40
NGC4827;0;12;56;27;10
NGC4828;0;12;56;28;1
NGC4829;0;12;57;-13;44
NGC4830;0;12;57;-19;41
NGC4831;0;12;57;-27;17
NGC4832;0;12;57;-39;45
NGC4833;0;12;59;-70;52
NGC4834;0;12;56;52;17
NGC4835;0;12;57;-46;22
NGC4835;0;12;58;-46;15
NGC4836;0;12;57;-12;44
NGC4837;0;12;56;48;17
NGC4837;0;12;56;48;17
NGC4838;0;12;57;-13;3
NGC4839;0;12;57;27;29
NGC4840;0;12;57;27;36
NGC4841;0;12;57;28;28
NGC4841;0;12;57;28;28
NGC4841;0;12;57;28;28
NGC4841;0;12;57;28;28
NGC4842;0;12;57;27;29
NGC4842;0;12;57;27;29
NGC4842;0;12;57;27;29
NGC4842;0;12;57;27;29
NGC4843;0;12;58;-3;37
NGC4844;0;12;58;-13;4
NGC4845;0;12;58;1;34
NGC4846;0;12;57;36;22
NGC4847;0;12;58;-13;8
NGC4848;0;12;58;28;14
NGC4849;0;12;58;26;23
NGC4849;0;12;58;26;25
NGC4850;0;12;58;27;58
NGC4851;0;12;58;28;9
NGC4851;0;12;58;28;8
NGC4852;0;13;0;-59;36
NGC4853;0;12;58;27;35
NGC4854;0;12;58;27;40
NGC4855;0;12;59;-13;13
NGC4856;0;12;59;-15;2
NGC4857;0;12;57;70;12
NGC4858;0;12;59;28;6
NGC4859;0;12;59;26;48
NGC4860;0;12;59;28;7
NGC4861;0;12;59;34;50
NGC4862;0;12;59;-14;7
NGC4863;0;12;59;-14;1
NGC4864;0;12;59;27;58
NGC4865;0;12;59;28;5
NGC4866;0;12;59;14;10
NGC4867;0;12;59;27;58
NGC4868;0;12;59;37;18
NGC4869;0;12;59;27;54
NGC4870;0;12;59;37;2
NGC4871;0;12;59;27;57
NGC4872;0;12;59;27;56
NGC4873;0;12;59;27;58
NGC4874;0;12;59;27;57
NGC4875;0;12;59;27;54
NGC4876;0;12;59;27;54
NGC4877;0;13;0;-15;17
NGC4878;0;13;0;-6;6
NGC4879;0;13;0;-6;6
NGC4880;0;13;0;12;28
NGC4881;0;12;59;28;14
NGC4882;0;13;0;27;59
NGC4883;0;12;59;28;2
NGC4884;0;13;0;27;58
NGC4885;0;13;0;-6;51
NGC4886;0;13;0;27;59
NGC4887;0;13;0;-14;40
NGC4888;0;13;0;-6;4
NGC4889;0;13;0;27;58
NGC4890;0;13;0;-4;36
NGC4891;0;13;0;-13;25
NGC4892;0;13;0;26;53
NGC4893;0;12;59;37;11
NGC4893;0;12;59;37;11
NGC4894;0;13;0;27;57
NGC4895;0;13;0;28;12
NGC4895;0;13;0;28;10
NGC4896;0;13;0;28;20
NGC4897;0;13;0;-13;26
NGC4898;0;13;0;27;57
NGC4898;0;13;0;27;57
NGC4899;0;13;0;-13;56
NGC4900;0;13;0;2;30
NGC4901;0;12;59;47;12
NGC4902;0;13;0;-14;30
NGC4903;0;13;1;-30;56
NGC4904;0;13;0;0;1
NGC4905;0;13;1;-30;52
NGC4906;0;13;0;27;55
NGC4907;0;13;0;28;9
NGC4908;0;13;0;28;2
NGC4909;0;13;2;-42;46
NGC4910;0;12;58;1;34
NGC4911;0;13;0;27;47
NGC4911;0;13;0;27;47
NGC4912;0;13;0;37;22
NGC4913;0;13;0;37;20
NGC4914;0;13;0;37;18
NGC4915;0;13;1;-4;32
NGC4916;0;13;0;37;21
NGC4917;0;13;0;47;13
NGC4918;0;13;1;-4;30
NGC4919;0;13;1;27;48
NGC4920;0;13;2;-11;22
NGC4921;0;13;1;27;53
NGC4922;0;13;1;29;18
NGC4922;0;13;1;29;18
NGC4923;0;13;1;27;50
NGC4924;0;13;2;-14;58
NGC4925;0;13;2;-7;42
NGC4926;0;13;2;27;39
NGC4926;0;13;2;27;38
NGC4926;0;13;1;27;37
NGC4927;0;13;1;28;0
NGC4928;0;13;3;-8;5
NGC4929;0;13;2;28;2
NGC4930;0;13;4;-41;24
NGC4931;0;13;3;28;1
NGC4932;0;13;2;50;26
NGC4933;0;13;3;-11;30
NGC4933;0;13;4;-11;29
NGC4933;0;13;3;-11;29
NGC4933;0;13;3;-11;29
NGC4934;0;13;3;28;1
NGC4935;0;13;3;14;22
NGC4936;0;13;4;-30;31
NGC4937;0;13;4;-47;13
NGC4938;0;13;2;51;19
NGC4939;0;13;4;-10;20
NGC4940;0;13;5;-47;14
NGC4941;0;13;4;-5;33
NGC4942;0;13;4;-7;38
NGC4943;0;13;3;28;4
NGC4944;0;13;3;28;11
NGC4945;0;13;5;-49;27
NGC4945;0;13;6;-49;41
NGC4946;0;13;5;-43;35
NGC4947;0;13;4;-35;13
NGC4947;0;13;5;-35;20
NGC4948;0;13;4;-7;56
NGC4948;0;13;5;-8;9
NGC4949;0;13;4;29;1
NGC4950;0;13;5;-43;30
NGC4951;0;13;5;-6;29
NGC4952;0;13;4;29;7
NGC4953;0;13;6;-37;35
NGC4953;0;13;6;-37;35
NGC4954;0;13;2;75;24
NGC4955;0;13;6;-29;45
NGC4956;0;13;5;35;10
NGC4957;0;13;5;27;34
NGC4958;0;13;5;-8;1
NGC4959;0;13;5;33;10
NGC4960;0;13;5;27;44
NGC4961;0;13;5;27;44
NGC4962;0;13;4;29;7
NGC4963;0;13;5;41;43
NGC4964;0;13;5;56;19
NGC4965;0;13;7;-28;13
NGC4966;0;13;6;29;3
NGC4967;0;13;5;53;33
NGC4968;0;13;7;-23;40
NGC4969;0;13;7;13;38
NGC4969;0;13;7;13;38
NGC4970;0;13;7;-24;0
NGC4971;0;13;6;28;32
NGC4972;0;13;2;75;24
NGC4973;0;13;5;53;41
NGC4974;0;13;5;53;39
NGC4975;0;13;7;-5;1
NGC4976;0;13;8;-49;30
NGC4977;0;13;6;55;39
NGC4978;0;13;7;18;24
NGC4979;0;13;7;24;48
NGC4980;0;13;9;-28;38
NGC4981;0;13;8;-6;46
NGC4982;0;13;8;-9;49
NGC4983;0;13;8;28;19
NGC4984;0;13;8;-15;30
NGC4985;0;13;8;41;40
NGC4986;0;13;8;35;12
NGC4987;0;13;7;51;55
NGC4988;0;13;9;-43;6
NGC4989;0;13;9;-5;23
NGC4990;0;13;9;-5;16
NGC4991;0;13;9;2;20
NGC4992;0;13;9;11;38
NGC4993;0;13;9;-23;23
NGC4994;0;13;9;-23;23
NGC4995;0;13;9;-7;50
NGC4996;0;13;9;0;51
NGC4997;0;13;9;-16;30
NGC4998;0;13;8;50;39
NGC4999;0;13;9;1;40
NGC5000;0;13;9;28;54
NGC5001;0;13;9;53;29
NGC5002;0;13;10;36;38
NGC5003;0;13;8;43;44
NGC5004;0;13;10;29;42
NGC5004;0;13;11;29;34
NGC5004;0;13;11;29;38
NGC5005;0;13;10;37;3
NGC5006;0;13;11;-19;15
NGC5007;0;13;9;62;10
NGC5008;0;14;10;25;29
NGC5009;0;13;10;50;5
NGC5010;0;13;12;-15;47
NGC5011;0;13;12;-43;18
NGC5011;0;13;12;-43;5
NGC5011;0;13;13;-43;14
NGC5011;0;13;13;-43;15
NGC5012;0;13;11;22;54
NGC5012;0;13;12;22;49
NGC5013;0;13;12;3;11
NGC5014;0;13;11;36;16
NGC5015;0;13;12;-4;20
NGC5016;0;13;12;24;5
NGC5017;0;13;12;-16;45
NGC5018;0;13;13;-19;31
NGC5019;0;13;12;4;43
NGC5020;0;13;12;12;35
NGC5021;0;13;12;46;11
NGC5022;0;13;13;-19;32
NGC5023;0;13;12;44;2
NGC5024;MES53;13;12;18;10
NGC5025;0;13;12;31;48
NGC5026;0;13;14;-42;57
NGC5027;0;13;13;6;3
NGC5028;0;13;13;-13;2
NGC5029;0;13;12;47;3
NGC5030;0;13;13;-16;29
NGC5031;0;13;14;-16;7
NGC5032;0;13;13;27;45
NGC5032;0;13;13;27;48
NGC5032;0;13;13;27;48
NGC5033;0;13;13;36;35
NGC5034;0;13;12;70;38
NGC5035;0;13;14;-16;29
NGC5036;0;13;14;-4;10
NGC5037;0;13;14;-16;35
NGC5038;0;13;15;-15;57
NGC5039;0;13;14;-4;9
NGC5040;0;13;13;51;15
NGC5040;0;13;13;51;16
NGC5041;0;13;14;30;42
NGC5042;0;13;15;-23;59
NGC5043;0;13;16;-60;4
NGC5044;0;13;15;-16;23
NGC5045;0;13;17;-63;24
NGC5046;0;13;15;-16;19
NGC5047;0;13;15;-16;31
NGC5048;0;13;16;-28;24
NGC5049;0;13;15;-16;23
NGC5050;0;13;15;2;52
NGC5051;0;13;16;-28;17
NGC5052;0;13;15;29;40
NGC5053;0;13;16;17;41
NGC5054;0;13;16;-16;38
NGC5055;MES63;13;15;42;1
NGC5056;0;13;16;30;56
NGC5057;0;13;16;31;1
NGC5058;0;13;16;12;32
NGC5059;0;13;16;7;50
NGC5060;0;13;17;6;2
NGC5061;0;13;18;-26;50
NGC5062;0;13;18;-35;26
NGC5062;0;13;18;-35;27
NGC5063;0;13;18;-35;21
NGC5064;0;13;19;-47;54
NGC5065;0;13;17;31;5
NGC5066;0;13;18;-10;14
NGC5067;0;13;18;-10;8
NGC5068;0;13;18;-21;2
NGC5069;0;13;18;-10;14
NGC5070;0;13;19;-12;32
NGC5071;0;13;18;7;56
NGC5072;0;13;19;-12;32
NGC5073;0;13;19;-14;50
NGC5074;0;13;18;31;28
NGC5075;0;13;19;7;49
NGC5076;0;13;19;-12;44
NGC5077;0;13;19;-12;39
NGC5078;0;13;19;-27;24
NGC5079;0;13;19;-12;42
NGC5080;0;13;19;8;25
NGC5081;0;13;19;28;30
NGC5082;0;13;20;-43;42
NGC5083;0;13;19;39;35
NGC5084;0;13;20;-21;49
NGC5085;0;13;20;-24;26
NGC5086;0;13;20;-43;44
NGC5087;0;13;20;-20;36
NGC5088;0;13;20;-12;34
NGC5089;0;13;19;30;15
NGC5090;0;13;19;-43;39
NGC5090;0;13;20;-43;51
NGC5090;0;13;21;0;0
NGC5091;0;13;21;-43;43
NGC5092;0;13;19;22;59
NGC5093;0;13;19;40;23
NGC5094;0;13;20;-14;4
NGC5095;0;13;20;-2;17
NGC5096;0;13;20;33;5
NGC5097;0;13;20;-12;28
NGC5098;0;13;20;33;8
NGC5098;0;13;20;33;8
NGC5099;0;13;21;-13;2
NGC5100;0;13;20;8;58
NGC5100;0;13;20;8;58
NGC5101;0;13;21;-27;25
NGC5102;0;13;21;-36;37
NGC5103;0;13;20;43;5
NGC5104;0;13;21;0;20
NGC5105;0;13;21;-13;12
NGC5106;0;13;20;8;58
NGC5106;0;13;20;8;58
NGC5107;0;13;21;38;32
NGC5108;0;13;23;-32;20
NGC5109;0;13;20;57;38
NGC5110;0;13;22;-12;57
NGC5111;0;13;22;-12;57
NGC5112;0;13;21;38;44
NGC5113;0;13;20;57;38
NGC5114;0;13;24;-32;20
NGC5115;0;13;23;13;57
NGC5116;0;13;22;26;58
NGC5117;0;13;22;28;18
NGC5118;0;13;23;6;23
NGC5119;0;13;24;-12;16
NGC5120;0;13;25;-63;27
NGC5121;0;13;24;-37;40
NGC5121;0;13;25;-37;22
NGC5122;0;13;24;-10;39
NGC5123;0;13;23;43;5
NGC5124;0;13;24;-30;18
NGC5125;0;13;24;9;42
NGC5126;0;13;24;-30;20
NGC5127;0;13;23;31;33
NGC5128;0;13;25;-43;1
NGC5129;0;13;24;13;58
NGC5130;0;13;24;-10;12
NGC5131;0;13;23;30;59
NGC5132;0;13;24;14;5
NGC5133;0;13;24;-4;4
NGC5134;0;13;25;-21;8
NGC5135;0;13;25;-29;50
NGC5136;0;13;24;13;44
NGC5137;0;13;24;14;4
NGC5138;0;13;27;-59;2
NGC5139;0;13;26;-47;28
NGC5140;0;13;26;-33;52
NGC5141;0;13;24;36;22
NGC5142;0;13;25;36;23
NGC5143;0;13;25;36;26
NGC5144;0;13;22;70;30
NGC5144;0;13;22;70;30
NGC5145;0;13;25;43;16
NGC5146;0;13;26;-12;19
NGC5147;0;13;26;2;5
NGC5148;0;13;26;2;18
NGC5149;0;13;26;35;56
NGC5150;0;13;27;-29;33
NGC5151;0;13;26;16;52
NGC5152;0;13;27;-29;37
NGC5153;0;13;27;-29;37
NGC5154;0;13;26;36;0
NGC5155;0;13;29;-63;25
NGC5156;0;13;28;-48;55
NGC5157;0;13;27;32;1
NGC5158;0;13;27;17;46
NGC5159;0;13;28;2;58
NGC5160;0;13;28;5;59
NGC5161;0;13;29;-33;10
NGC5162;0;13;29;11;0
NGC5163;0;13;26;52;45
NGC5164;0;13;27;55;29
NGC5165;0;13;28;11;23
NGC5166;0;13;28;32;4
NGC5166;0;13;28;32;1
NGC5166;0;13;28;32;1
NGC5167;0;13;28;12;42
NGC5168;0;13;31;-60;56
NGC5169;0;13;28;46;40
NGC5170;0;13;29;-17;57
NGC5171;0;13;29;11;44
NGC5172;0;13;29;17;3
NGC5173;0;13;28;46;35
NGC5174;0;13;29;11;0
NGC5175;0;13;29;10;59
NGC5176;0;13;29;11;46
NGC5177;0;13;29;11;47
NGC5178;0;13;29;11;37
NGC5179;0;13;29;11;44
NGC5180;0;13;29;16;49
NGC5181;0;13;29;13;18
NGC5182;0;13;30;-28;9
NGC5183;0;13;30;-1;43
NGC5184;0;13;30;-1;39
NGC5185;0;13;30;13;24
NGC5186;0;13;30;12;10
NGC5187;0;13;29;31;7
NGC5188;0;13;31;-34;47
NGC5189;0;13;33;-65;58
NGC5190;0;13;30;18;8
NGC5191;0;13;30;11;12
NGC5192;0;13;30;-1;46
NGC5193;0;13;31;-33;14
NGC5193;0;13;31;-33;14
NGC5194;MES51;13;29;47;11
NGC5195;0;13;29;47;16
NGC5196;0;13;31;-1;36
NGC5197;0;13;31;-1;41
NGC5198;0;13;30;46;40
NGC5199;0;13;30;34;49
NGC5200;0;13;31;0;1
NGC5201;0;13;29;53;4
NGC5202;0;13;32;-1;41
NGC5203;0;13;32;-8;47
NGC5204;0;13;29;58;25
NGC5205;0;13;30;62;30
NGC5206;0;13;33;-48;9
NGC5207;0;13;32;13;53
NGC5208;0;13;32;7;18
NGC5209;0;13;32;7;19
NGC5210;0;13;32;7;10
NGC5211;0;13;33;-1;2
NGC5212;0;13;32;7;17
NGC5213;0;13;34;4;7
NGC5214;0;13;32;41;51
NGC5214;0;13;32;41;52
NGC5215;0;13;35;-33;28
NGC5215;0;13;35;-33;29
NGC5216;0;13;32;62;42
NGC5216;0;13;34;61;59
NGC5217;0;13;34;17;51
NGC5218;0;13;32;62;46
NGC5219;0;13;38;-45;51
NGC5220;0;13;35;-33;27
NGC5221;0;13;34;13;49
NGC5222;0;13;34;13;44
NGC5222;0;13;34;13;44
NGC5223;0;13;34;34;41
NGC5224;0;13;35;6;28
NGC5225;0;13;33;51;29
NGC5226;0;13;35;13;55
NGC5227;0;13;35;1;24
NGC5228;0;13;34;34;46
NGC5229;0;13;34;47;54
NGC5230;0;13;35;13;40
NGC5231;0;13;35;2;59
NGC5232;0;13;36;-8;29
NGC5233;0;13;35;34;40
NGC5234;0;13;37;-49;50
NGC5235;0;13;36;6;35
NGC5236;MES83;13;37;-29;52
NGC5237;0;13;37;-42;50
NGC5238;0;13;34;51;36
NGC5238;0;13;34;51;36
NGC5239;0;13;36;7;22
NGC5240;0;13;35;35;35
NGC5241;0;13;36;-8;24
NGC5242;0;13;37;2;46
NGC5243;0;13;36;38;20
NGC5244;0;13;38;-45;51
NGC5245;0;13;37;3;53
NGC5246;0;13;37;4;6
NGC5247;0;13;38;-17;53
NGC5248;0;13;37;8;53
NGC5249;0;13;37;15;58
NGC5250;0;13;36;51;14
NGC5251;0;13;37;27;25
NGC5252;0;13;38;4;32
NGC5253;0;13;39;-31;38
NGC5254;0;13;39;-11;29
NGC5255;0;13;37;57;6
NGC5256;0;13;38;48;16
NGC5257;0;13;39;0;50
NGC5258;0;13;39;0;49
NGC5259;0;13;39;30;59
NGC5259;0;13;39;30;59
NGC5260;0;13;40;-23;51
NGC5261;0;13;40;5;4
NGC5262;0;13;35;75;2
NGC5263;0;13;39;28;23
NGC5264;0;13;41;-29;54
NGC5265;0;13;40;36;51
NGC5266;0;13;40;-48;20
NGC5266;0;13;43;-48;10
NGC5267;0;13;40;38;47
NGC5268;0;13;42;-13;51
NGC5269;0;13;44;-62;54
NGC5270;0;13;42;4;15
NGC5271;0;13;41;30;7
NGC5272;MES3;13;42;28;22
NGC5273;0;13;42;35;39
NGC5274;0;13;42;29;50
NGC5275;0;13;42;29;49
NGC5276;0;13;42;35;37
NGC5277;0;13;42;29;57
NGC5278;0;13;41;55;40
NGC5279;0;13;41;55;40
NGC5280;0;13;42;29;52
NGC5281;0;13;46;-62;54
NGC5282;0;13;43;30;4
NGC5283;0;13;41;67;40
NGC5284;0;13;46;-59;11
NGC5285;0;13;44;2;6
NGC5286;0;13;46;-51;22
NGC5287;0;13;44;29;46
NGC5288;0;13;48;-64;41
NGC5289;0;13;45;41;30
NGC5290;0;13;45;41;42
NGC5291;0;13;47;-30;24
NGC5291;0;13;47;-30;25
NGC5292;0;13;47;-30;56
NGC5293;0;13;46;16;16
NGC5294;0;13;45;55;17
NGC5295;0;13;38;79;27
NGC5296;0;13;46;43;51
NGC5297;0;13;46;43;52
NGC5298;0;13;48;-30;25
NGC5299;0;13;50;-59;56
NGC5300;0;13;48;3;57
NGC5301;0;13;46;46;6
NGC5302;0;13;48;-30;30
NGC5303;0;13;47;38;15
NGC5303;0;13;47;38;18
NGC5303;0;13;47;38;18
NGC5304;0;13;50;-30;34
NGC5305;0;13;47;37;49
NGC5306;0;13;49;-7;13
NGC5307;0;13;51;-51;12
NGC5308;0;13;47;60;58
NGC5309;0;13;50;-15;36
NGC5310;0;13;49;0;4
NGC5311;0;13;48;39;59
NGC5312;0;13;49;33;37
NGC5313;0;13;49;39;59
NGC5314;0;13;46;70;20
NGC5315;0;13;53;-66;30
NGC5316;0;13;53;-61;52
NGC5317;0;13;56;5;0
NGC5318;0;13;50;33;42
NGC5319;0;13;50;33;45
NGC5320;0;13;50;41;21
NGC5321;0;13;50;33;37
NGC5322;0;13;49;60;11
NGC5323;0;13;45;76;49
NGC5324;0;13;52;-6;3
NGC5325;0;13;50;38;14
NGC5325;0;13;50;38;16
NGC5325;0;13;50;38;16
NGC5326;0;13;50;39;34
NGC5327;0;13;52;-2;12
NGC5328;0;13;52;-28;29
NGC5329;0;13;52;2;19
NGC5330;0;13;52;-28;28
NGC5331;0;13;52;2;6
NGC5331;0;13;52;2;6
NGC5332;0;13;52;16;58
NGC5333;0;13;54;-48;30
NGC5334;0;13;52;-1;6
NGC5335;0;13;52;2;48
NGC5336;0;13;52;43;14
NGC5337;0;13;52;39;41
NGC5338;0;13;53;5;12
NGC5339;0;13;54;-7;55
NGC5340;0;13;48;72;39
NGC5341;0;13;52;37;48
NGC5342;0;13;51;59;51
NGC5343;0;13;54;-7;35
NGC5344;0;13;50;73;57
NGC5345;0;13;54;-1;26
NGC5346;0;13;53;39;34
NGC5347;0;13;53;33;29
NGC5348;0;13;54;5;13
NGC5349;0;13;53;37;52
NGC5350;0;13;53;40;21
NGC5351;0;13;53;37;54
NGC5352;0;13;53;36;8
NGC5353;0;13;53;40;16
NGC5354;0;13;53;40;18
NGC5355;0;13;53;40;20
NGC5356;0;13;54;5;19
NGC5357;0;13;55;-30;20
NGC5358;0;13;54;40;16
NGC5359;0;14;0;-70;23
NGC5360;0;13;55;4;59
NGC5361;0;13;54;38;26
NGC5362;0;13;54;41;18
NGC5363;0;13;56;5;15
NGC5364;0;13;56;5;0
NGC5365;0;13;56;-44;0
NGC5365;0;13;57;-43;55
NGC5365;0;13;58;-43;57
NGC5366;0;13;56;0;14
NGC5367;0;13;57;-39;58
NGC5368;0;13;54;54;19
NGC5369;0;13;56;-5;28
NGC5370;0;13;54;60;40
NGC5371;0;13;55;40;27
NGC5372;0;13;54;58;39
NGC5373;0;13;57;5;15
NGC5374;0;13;57;6;5
NGC5375;0;13;56;29;9
NGC5376;0;13;55;59;30
NGC5377;0;13;56;47;14
NGC5378;0;13;56;37;47
NGC5379;0;13;55;59;44
NGC5380;0;13;56;37;36
NGC5381;0;14;0;-59;35
NGC5382;0;13;58;6;15
NGC5383;0;13;57;41;50
NGC5384;0;13;58;6;31
NGC5385;0;13;52;76;9
NGC5386;0;13;58;6;20
NGC5387;0;13;58;6;4
NGC5388;0;13;58;-14;9
NGC5389;0;13;56;59;44
NGC5390;0;13;55;40;27
NGC5391;0;13;57;46;19
NGC5392;0;13;59;-3;12
NGC5393;0;14;0;-28;52
NGC5394;0;13;58;37;27
NGC5395;0;13;58;37;25
NGC5396;0;13;56;29;9
NGC5397;0;14;1;-33;56
NGC5398;0;14;1;-33;3
NGC5399;0;13;59;34;46
NGC5400;0;14;0;-2;51
NGC5401;0;13;59;36;14
NGC5402;0;13;58;59;48
NGC5403;0;13;59;38;10
NGC5404;0;14;1;0;5
NGC5405;0;14;1;7;42
NGC5406;0;14;0;38;54
NGC5407;0;14;0;39;9
NGC5408;0;14;3;-41;23
NGC5408;0;14;3;-41;22
NGC5409;0;14;1;9;29
NGC5410;0;14;0;40;59
NGC5411;0;14;1;8;56
NGC5412;0;13;57;73;37
NGC5413;0;13;57;64;54
NGC5414;0;14;2;9;55
NGC5415;0;13;56;70;45
NGC5416;0;14;2;9;26
NGC5417;0;14;2;8;2
NGC5418;0;14;2;7;41
NGC5419;0;14;3;-33;58
NGC5420;0;14;3;-14;37
NGC5421;0;14;1;33;49
NGC5421;0;14;1;33;49
NGC5422;0;14;0;55;9
NGC5423;0;14;2;9;20
NGC5424;0;14;2;9;25
NGC5425;0;14;0;48;26
NGC5426;0;14;3;-6;4
NGC5427;0;14;3;-6;1
NGC5428;0;14;3;-5;59
NGC5429;0;14;3;-6;2
NGC5430;0;14;0;59;19
NGC5431;0;14;3;9;21
NGC5432;0;14;3;-5;58
NGC5433;0;14;2;32;30
NGC5434;0;14;3;9;26
NGC5434;0;14;3;9;26
NGC5434;0;14;3;9;28
NGC5435;0;14;4;-5;55
NGC5436;0;14;3;9;34
NGC5437;0;14;3;9;31
NGC5438;0;14;3;9;36
NGC5439;0;14;1;46;18
NGC5440;0;14;3;34;45
NGC5441;0;14;3;34;41
NGC5442;0;14;4;-9;42
NGC5443;0;14;2;55;48
NGC5444;0;14;3;35;7
NGC5445;0;14;3;35;1
NGC5446;0;14;3;9;36
NGC5447;0;14;2;54;16
NGC5448;0;14;2;49;10
NGC5449;0;14;2;54;19
NGC5450;0;14;2;54;16
NGC5451;0;14;2;54;21
NGC5452;0;13;54;78;13
NGC5453;0;14;2;54;18
NGC5454;0;14;4;14;22
NGC5455;0;14;3;54;14
NGC5456;0;14;4;11;52
NGC5457;MES101;14;3;54;20
NGC5458;0;14;3;54;17
NGC5459;0;14;5;13;7
NGC5460;0;14;7;-48;20
NGC5461;0;14;3;54;19
NGC5462;0;14;3;54;22
NGC5463;0;14;6;9;21
NGC5463;0;14;6;9;21
NGC5463;0;14;6;9;21
NGC5464;0;14;7;-30;1
NGC5465;0;14;6;-5;30
NGC5466;0;14;5;28;32
NGC5467;0;14;6;-5;28
NGC5468;0;14;6;-5;27
NGC5469;0;14;12;8;38
NGC5470;0;14;6;6;1
NGC5471;0;14;4;54;23
NGC5472;0;14;6;-5;27
NGC5473;0;14;4;54;53
NGC5474;0;14;5;53;39
NGC5475;0;14;5;55;44
NGC5476;0;14;8;-6;5
NGC5477;0;14;5;54;27
NGC5478;0;14;8;-1;42
NGC5479;0;14;5;65;41
NGC5480;0;14;6;50;43
NGC5481;0;14;6;50;43
NGC5482;0;14;8;8;55
NGC5483;0;14;10;-43;19
NGC5484;0;14;6;55;1
NGC5485;0;14;7;55;0
NGC5486;0;14;7;55;6
NGC5487;0;14;9;8;4
NGC5488;0;14;8;-33;18
NGC5489;0;14;12;-46;5
NGC5490;0;14;10;17;33
NGC5490;0;14;10;17;36
NGC5490;0;14;9;17;32
NGC5490;0;14;9;17;32
NGC5491;0;14;10;6;22
NGC5491;0;14;10;6;21
NGC5492;0;14;10;19;36
NGC5493;0;14;11;-5;2
NGC5494;0;14;12;-30;38
NGC5495;0;14;12;-27;6
NGC5496;0;14;11;-1;9
NGC5497;0;14;10;38;53
NGC5498;0;14;11;25;41
NGC5499;0;14;10;35;54
NGC5500;0;14;10;48;32
NGC5501;0;14;12;1;16
NGC5502;0;14;9;60;24
NGC5503;0;14;9;60;24
NGC5504;0;14;12;15;52
NGC5504;0;14;12;15;50
NGC5504;0;14;12;15;50
NGC5504;0;14;12;15;52
NGC5505;0;14;12;13;18
NGC5506;0;14;13;-3;12
NGC5507;0;14;13;-3;8
NGC5508;0;14;12;24;38
NGC5509;0;14;12;20;23
NGC5510;0;14;13;-17;59
NGC5511;0;14;13;8;37
NGC5511;0;14;13;8;37
NGC5511;0;14;13;8;37
NGC5512;0;14;12;30;51
NGC5513;0;14;13;20;24
NGC5514;0;14;13;7;39
NGC5514;0;14;13;7;39
NGC5515;0;14;12;39;18
NGC5516;0;14;15;-48;6
NGC5517;0;14;12;35;42
NGC5518;0;14;13;20;50
NGC5519;0;14;14;7;30
NGC5520;0;14;12;50;20
NGC5521;0;14;15;4;24
NGC5522;0;14;14;15;8
NGC5523;0;14;14;25;19
NGC5524;0;14;13;36;22
NGC5525;0;14;15;14;16
NGC5526;0;14;13;57;46
NGC5526;0;14;13;57;46
NGC5527;0;14;14;36;24
NGC5528;0;14;16;8;17
NGC5529;0;14;15;36;13
NGC5530;0;14;18;-43;23
NGC5531;0;14;16;10;53
NGC5532;0;14;16;10;47
NGC5532;0;14;16;10;48
NGC5532;0;14;16;10;48
NGC5533;0;14;16;35;20
NGC5534;0;14;17;-7;25
NGC5535;0;14;17;8;12
NGC5536;0;14;16;39;30
NGC5537;0;14;17;7;3
NGC5538;0;14;17;7;28
NGC5539;0;14;17;8;10
NGC5540;0;14;14;60;0
NGC5541;0;14;16;39;35
NGC5541;0;14;16;39;35
NGC5542;0;14;17;7;33
NGC5543;0;14;18;7;39
NGC5544;0;14;17;36;34
NGC5545;0;14;17;36;34
NGC5546;0;14;18;7;33
NGC5547;0;14;9;78;36
NGC5548;0;14;17;25;8
NGC5549;0;14;18;7;22
NGC5550;0;14;18;12;52
NGC5551;0;14;18;5;27
NGC5552;0;14;19;7;1
NGC5553;0;14;18;26;17
NGC5554;0;14;19;7;1
NGC5555;0;14;18;-19;8
NGC5556;0;14;20;-29;14
NGC5557;0;14;18;36;29
NGC5558;0;14;19;7;1
NGC5559;0;14;19;24;47
NGC5560;0;14;20;3;59
NGC5561;0;14;17;58;44
NGC5562;0;14;20;10;15
NGC5563;0;14;20;7;3
NGC5564;0;14;19;7;1
NGC5565;0;14;19;6;59
NGC5566;0;14;20;3;55
NGC5567;0;14;19;35;8
NGC5568;0;14;19;35;5
NGC5569;0;14;20;3;58
NGC5570;0;14;14;7;30
NGC5571;0;14;19;35;9
NGC5572;0;14;19;36;8
NGC5573;0;14;20;6;54
NGC5574;0;14;20;3;14
NGC5575;0;14;20;6;12
NGC5576;0;14;21;3;16
NGC5577;0;14;21;3;26
NGC5578;0;14;20;6;12
NGC5579;0;14;20;35;11
NGC5580;0;14;21;35;12
NGC5581;0;14;21;23;28
NGC5582;0;14;20;39;41
NGC5583;0;14;21;13;13
NGC5584;0;14;22;0;23
NGC5585;0;14;19;56;43
NGC5586;0;14;22;13;11
NGC5587;0;14;22;13;55
NGC5588;0;14;21;35;16
NGC5589;0;14;21;35;16
NGC5590;0;14;21;35;12
NGC5591;0;14;22;13;43
NGC5591;0;14;22;13;42
NGC5592;0;14;23;-28;41
NGC5593;0;14;25;-54;47
NGC5594;0;14;23;26;15
NGC5595;0;14;24;-16;43
NGC5596;0;14;22;37;7
